Time,Amplitude,HeartBeats,HeartRate
14.183,6.778205,0.0,125.65563119136915
14.184,7.2448177,0.0,125.64502741457035
14.185,7.850104,0.0,125.6344248716549
14.186,8.544636,0.0,125.62382359719666
14.187,9.283583,0.0,125.61322362576061
14.188,10.032862,0.0,125.60262499190264
14.189,10.773609,0.0,125.59202773016955
14.19,11.503661,0.0,125.58143187509864
14.191,12.23544,0.0,125.57083746121796
14.192,12.990674,0.0,125.56024452304547
14.193,13.792904,0.0,125.54965309508954
14.194,14.6593275,0.0,125.53906321184841
14.195,15.593759,0.0,125.52847490781018
14.196,16.582178,0.0,125.51788821745245
14.197,17.591719,0.0,125.50730317524238
14.198,18.573418,0.0,125.49671981563651
14.199,19.468058,0.0,125.4861381730804
14.2,20.214235,0.0,125.47555828200855
14.201,20.75697,0.0,125.46498017684434
14.202,21.055592,0.0,125.45440389199976
14.203,21.089594,0.0,125.44382946187523
14.204,20.861609,0.0,125.43325692085955
14.205,20.397121,0.0,125.42268630332961
14.206,19.74111,0.0,125.41211764365015
14.207,18.952133,0.0,125.401550976174
14.208,18.094707,0.0,125.39098633524132
14.209,17.230991,0.0,125.38042375517995
14.21,16.412865,0.0,125.36986327030498
14.211,15.675438,0.0,125.35930491491855
14.212,15.032864,0.0,125.34874872330997
14.213,14.476895,0.0,125.33819472975513
14.214,13.978734,0.0,125.32764296851671
14.215,13.493717,0.0,125.31709347384395
14.216,12.968344,0.0,125.30654627997215
14.217,12.348794,0.0,125.29600142112298
14.218,11.589386,0.0,125.28545893150404
14.219,10.660017,0.0,125.27491884530876
14.22,9.5510645,0.0,125.26438119671614
14.221,8.2751465,0.0,125.2538460198908
14.222,6.8653455,0.0,125.24331334898262
14.223,5.370498,0.0,125.23278321812668
14.224,3.8481872,0.0,125.22225566144306
14.225,2.3571055,0.0,125.21173071303664
14.226,0.9500403,0.0,125.20120840699698
14.227,-0.33104557,0.0,125.19068877739824
14.228,-1.4573284,0.0,125.18017185829883
14.229,-2.4124212,0.0,125.16965768374138
14.23,-3.189379,0.0,125.15914628775256
14.231,-3.7864738,0.0,125.14863770434287
